shape,M,K,N,path,ms,gbps,tops,pct_roof,relerr,src,wbytes
down_proj,1,17408,5120,bf16,0.31443860003491864,566.9085156218237,0.5669085156218236,97.57461542544297,0.0,synthetic,178257920
down_proj,1,17408,5120,w4a16,0.08279856003355235,538.2277177518691,2.1529108710074762,92.63816140307559,0.0029590060003101826,synthetic,44564480.0
down_proj,1,17408,5120,w4a8_full,0.1036758700502105,429.8442827479268,1.7193771309917072,73.98352542993577,0.009286670945584774,synthetic,44564480.0
down_proj,1,17408,5120,w4a8_op,0.08750863984460011,509.25805816589815,2.0370322326635923,87.65198935729745,0.00027556309942156076,synthetic,44564480.0
down_proj,1,17408,5120,w8a16,0.16167494002729654,551.2849423970829,1.1025698847941658,94.88553225423114,0.007048085797578096,synthetic,89128960
down_proj,1,17408,5120,w8a8_full,0.19424655009061098,458.8444940639802,0.9176889881279604,78.97495594904996,0.011350165121257305,synthetic,89128960
down_proj,1,17408,5120,w8a8_fusedq,0.19243830000050366,463.156034946093,0.926312069892186,79.71704560173717,0.011350165121257305,synthetic,89128960
down_proj,8,17408,5120,bf16,0.31114342040382326,572.9123880191477,4.583299104153181,98.607984168528,0.0,synthetic,178257920
down_proj,8,17408,5120,w4a16,0.0846327596809715,526.5630019390671,16.85001606205015,90.63046504975337,0.002905493602156639,synthetic,44564480.0
down_proj,8,17408,5120,w4a8_full,0.10593617975246161,420.67290045886773,13.461532814683768,72.40497426142302,0.00981791689991951,synthetic,44564480.0
down_proj,8,17408,5120,w4a8_op,0.08933371980674565,498.85396126351503,15.96332676043248,85.86126699888382,0.0002771004510577768,synthetic,44564480.0
down_proj,8,17408,5120,w8a16,0.1651250198483467,539.7665361788138,8.636264578861022,92.90301827518309,0.007135122083127499,synthetic,89128960
down_proj,8,17408,5120,w8a8_full,0.19722844008356333,451.90723996111876,7.2305158393779,77.78093631000323,0.011784166097640991,synthetic,89128960
down_proj,8,17408,5120,w8a8_fusedq,0.19528693985193968,456.40000333649925,7.302400053383988,78.55421744173826,0.011784166097640991,synthetic,89128960
down_proj,2048,17408,5120,bf16,2.89384800089465,61.59892293751798,126.15459417603682,10.602224257748361,0.0,synthetic,178257920
down_proj,2048,17408,5120,w4a16,2.7407717498135753,16.25982900729739,133.20051922778023,2.7985936329255408,0.0029037650674581528,synthetic,44564480.0
down_proj,2048,17408,5120,w4a8_full,2.44255631150736,18.245016415813232,149.463174478342,3.140278212704515,0.009904029779136181,synthetic,44564480.0
down_proj,2048,17408,5120,w4a8_op,2.0769059992744587,21.45714828478903,175.77695874899175,3.693140840755427,0.00027738415519706905,synthetic,44564480.0
down_proj,2048,17408,5120,w8a16,2.3426651878253324,38.04596596355168,155.8362765867077,6.548359029871201,0.007122069597244263,synthetic,89128960
down_proj,2048,17408,5120,w8a8_full,1.5869005001150072,56.165436959368634,230.05362978557395,9.667028736552261,0.011845539323985577,synthetic,89128960
down_proj,2048,17408,5120,w8a8_fusedq,1.548957563500153,57.541253614848436,235.6889748064192,9.903830226307822,0.011845539323985577,synthetic,89128960
